"// SOMLIT somlit.fr";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"// hydro - 2020-11-10T14:22:19+00:00 - 2997f90f2138f1cc";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SITE;DATE;HEURE;COEF_MAREE;MAREE;PROFONDEUR_TEXT;PROFONDEUR_NUM;nomSite*;gpsLat*;gpsLong*;T;qT;S;qS;O;qO;PH;qPH;NH4;qNH4;NO3;qNO3;NO2;qNO2;PO4;qPO4;SIOH4;qSIOH4;COP;qCOP;NOP;qNOP;MES;qMES;CHLA;qCHLA
;yyyy-mm-dd;hh:mm:ss;;;;m;;(wgs84);(wgs84);°C;;PSU;;ml/l;;;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µmol/l;;µg/l;;µg/l;;mg/l;;µg/l;
4;2016-01-04;11:52:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.050;2;35.141;2;6.28;2;7.910;3;0.290;2;8.20;2;0.33;2;0.63;4;3.70;2;276.900;2;44.700;2;4.800;2;0.37;2
4;2016-01-18;11:10:00;57.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.750;2;35.135;2;6.16;2;7.920;3;0.190;2;9.20;2;0.15;2;0.39;2;4.31;2;66.200;2;10.600;2;0.500;2;0.28;2
4;2016-02-02;10:45:00;35.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.350;2;34.895;2;6.51;2;7.890;3;0.220;2;9.40;2;0.19;2;0.43;2;4.01;2;191.300;2;25.300;2;3.300;2;0.63;2
4;2016-02-17;12:20:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.520;2;35.056;2;6.33;2;7.890;3;0.170;2;9.60;2;0.18;2;0.42;2;4.00;2;179.200;2;32.100;2;3.800;2;0.57;2
4;2016-03-04;12:43:00;40.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.150;2;34.901;2;6.48;2;7.900;3;0.240;2;13.10;3;0.23;2;0.43;2;4.78;2;242.000;2;39.900;2;4.500;2;0.62;2
4;2016-03-17;12:45:00;44.00;PM;S;1.00;Estacade;48.7322;-3.98278;9.950;2;34.944;2;6.79;2;7.930;3;0.260;2;9.60;2;0.19;2;0.36;2;4.37;2;152.900;2;24.000;2;2.300;2;0.79;2
4;2016-04-01;10:45:00;36.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.450;2;35.070;2;6.71;2;7.940;3;0.200;2;6.40;2;0.16;2;0.34;2;2.39;2;120.300;2;25.700;2;1.400;2;0.54;2
4;2016-04-15;11:20:00;43.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.900;2;35.099;2;6.57;2;7.950;3;0.150;2;6.10;2;0.19;2;0.30;2;1.31;2;87.800;2;15.400;2;0.300;2;0.98;2
4;2016-04-29;08:54:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.100;2;35.150;2;6.68;2;8.000;3;0.150;2;3.59;2;0.14;2;0.17;2;0.50;2;123.800;2;13.200;2;0.900;2;1.07;2
4;2016-05-13;09:50:00;53.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.500;2;35.159;2;6.73;2;8.020;3;0.170;2;1.68;2;0.12;2;0.15;2;0.99;2;91.200;2;11.300;2;0.900;2;0.75;2
4;2016-05-30;11:00:00;53.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.600;2;35.159;2;7.37;3;8.110;3;0.150;2;0.38;2;0.07;2;0.09;2;1.07;2;200.800;2;24.100;2;0.500;2;2.45;2
4;2016-06-14;12:00:00;43.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.300;2;35.075;2;6.29;2;8.020;3;0.350;2;0.74;2;0.08;2;0.14;2;1.68;2;191.400;2;24.300;2;1.500;2;0.30;2
4;2016-06-28;10:12:00;60.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.900;2;35.145;2;6.53;2;8.080;3;0.910;4;0.96;2;0.12;2;0.13;2;1.83;2;161.900;2;18.300;2;1.900;2;0.88;2
4;2016-07-13;10:40:00;39.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.550;2;35.162;2;6.36;2;8.070;3;0.350;2;0.36;2;0.06;2;0.13;2;1.26;2;999999;9;999999;9;0.300;2;1.79;2
4;2016-07-28;10:55:00;58.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.950;2;35.264;2;6.24;2;8.060;3;0.270;2;0.30;2;0.05;2;0.09;2;0.84;2;154.200;2;17.000;2;0.700;2;0.96;2
4;2016-08-12;11:23:00;34.00;PM;S;1.00;Estacade;48.7322;-3.98278;999999;9;999999;9;999999;9;999999;9;999999;9;0.30;2;0.07;2;0.12;2;1.74;2;999999;9;999999;9;999999;9;999999;9
4;2016-08-26;10:40:00;53.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.300;2;35.273;2;6.05;2;8.010;3;0.300;2;1.18;2;0.37;2;0.21;2;2.05;2;131.400;2;16.700;2;0.200;2;0.75;2
4;2016-09-09;09:02:00;40.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.300;2;35.344;2;5.81;2;7.990;3;0.430;2;1.87;2;0.41;2;0.26;2;2.08;2;160.600;2;18.800;2;1.200;2;0.62;2
4;2016-09-23;09:20:00;61.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.650;2;35.339;2;5.58;2;7.950;3;0.360;2;3.74;2;0.54;2;0.31;2;2.42;2;96.500;2;11.700;2;1.400;2;0.66;2
4;2016-10-10;10:40:00;32.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.870;2;35.364;2;5.83;2;7.970;3;0.260;2;3.05;2;0.47;2;0.34;2;3.00;2;130.800;2;14.600;2;0.800;2;0.77;2
4;2016-10-24;11:25:00;45.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.950;2;35.358;2;5.67;2;7.930;3;0.240;2;4.23;2;0.45;2;0.35;2;2.00;2;132.500;2;14.240;2;1.200;2;0.63;2
4;2016-11-08;10:20:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.220;2;35.439;2;5.76;2;7.930;3;0.350;2;5.10;2;0.61;2;0.37;2;3.06;2;83.140;2;6.950;2;0.300;2;0.50;2
4;2016-11-22;10:45:00;46.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.800;2;35.304;2;5.76;2;7.940;3;0.220;2;6.59;2;0.53;2;0.41;2;3.24;2;159.740;2;18.390;2;2.100;2;0.37;2
4;2016-12-07;09:50:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.880;2;35.399;2;5.92;2;7.920;3;0.260;2;6.15;2;0.36;2;0.40;2;2.98;2;70.430;2;5.830;2;0.200;2;0.45;2
4;2016-12-22;11:00:00;43.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.850;2;35.384;2;6.36;2;7.890;3;0.360;2;6.50;2;0.22;2;0.44;2;3.00;2;247.070;2;30.020;2;4.100;2;0.27;2
3;2017-01-06;09:36:00;56.00;PM;F;60.00;Astan;48.7778;-3.9375;11.400;2;35.441;2;6.01;2;7.910;3;0.080;2;6.50;2;0.18;2;0.39;2;2.90;2;44.720;2;3.310;2;0.200;2;0.31;2
3;2017-01-06;09:36:00;56.00;PM;S;1.00;Astan;48.7778;-3.9375;11.400;2;35.444;2;6.00;2;7.950;3;0.080;2;6.50;2;0.18;2;0.38;2;2.90;2;61.980;2;4.280;2;0.700;2;0.34;2
3;2017-01-20;11:12:00;43.00;PM;F;60.00;Astan;48.7778;-3.9375;10.600;2;35.433;2;6.20;2;7.850;3;0.090;2;6.40;2;0.13;2;0.37;2;3.00;2;77.320;2;7.720;2;0.800;2;0.42;2
3;2017-01-20;11:12:00;43.00;PM;S;1.00;Astan;48.7778;-3.9375;10.750;2;35.437;2;6.19;2;7.870;3;0.110;2;6.60;2;0.13;2;0.41;2;3.10;2;73.630;2;6.730;2;0.900;2;0.41;2
3;2017-02-06;13:10:00;53.00;PM;F;60.00;Astan;48.7778;-3.9375;10.400;2;35.351;2;6.16;2;7.850;3;0.090;2;6.07;2;0.16;2;0.43;2;2.85;2;70.170;2;9.350;2;0.800;2;0.48;2
3;2017-02-06;13:10:00;53.00;PM;S;1.00;Astan;48.7778;-3.9375;10.350;2;35.342;2;6.10;2;7.870;3;0.150;2;6.31;2;0.16;2;0.41;2;3.14;2;86.380;2;8.800;2;0.700;2;0.44;2
3;2017-02-20;11:55:00;30.00;PM;F;60.00;Astan;48.7778;-3.9375;10.300;2;35.303;2;6.27;2;7.890;3;0.120;2;6.39;2;0.21;2;0.41;2;2.99;2;62.850;2;7.040;2;0.100;2;0.55;2
3;2017-02-20;11:55:00;30.00;PM;S;1.00;Astan;48.7778;-3.9375;10.300;2;35.301;2;6.29;2;7.900;3;0.120;2;5.87;2;0.19;2;0.39;2;2.80;2;41.920;2;2.950;2;0.300;2;0.63;2
3;2017-03-07;13:00:00;48.00;PM;F;60.00;Astan;48.7778;-3.9375;10.200;2;35.271;2;6.31;2;7.910;3;0.180;2;6.12;2;0.19;2;0.40;2;2.82;2;133.010;2;17.450;2;2.100;2;0.70;2
3;2017-03-07;13:00:00;48.00;PM;S;1.00;Astan;48.7778;-3.9375;10.200;2;35.269;2;6.33;2;7.850;3;0.180;2;6.16;2;0.19;2;0.42;2;2.88;2;104.710;2;13.230;2;1.500;2;0.75;2
3;2017-03-22;12:25:00;30.00;PM;F;60.00;Astan;48.7778;-3.9375;10.630;2;35.276;2;6.26;2;7.910;3;0.130;2;6.24;2;0.24;2;0.39;2;2.66;2;75.770;2;8.110;2;1.000;2;0.58;2
3;2017-03-22;12:25:00;30.00;PM;S;1.00;Astan;48.7778;-3.9375;10.750;2;35.278;2;6.28;2;7.920;3;0.170;2;5.47;2;0.21;2;0.41;2;2.35;2;78.940;2;8.620;2;0.700;2;0.55;2
3;2017-04-05;12:45:00;47.00;PM;F;60.00;Astan;48.7778;-3.9375;11.200;2;35.322;2;6.37;2;7.910;3;0.260;2;5.34;2;0.21;2;0.43;2;2.10;2;91.100;2;12.480;2;0.900;2;0.83;2
3;2017-04-05;12:45:00;47.00;PM;S;1.00;Astan;48.7778;-3.9375;11.250;2;35.328;2;6.49;2;7.890;3;0.190;2;4.71;2;0.18;2;0.34;2;1.77;2;103.960;2;12.440;2;1.700;2;0.92;2
3;2017-04-20;11:40:00;33.00;PM;F;60.00;Astan;48.7778;-3.9375;11.650;2;35.334;2;6.50;2;7.900;3;0.230;2;3.63;2;0.16;2;0.30;2;1.12;2;95.190;2;15.420;2;0.500;2;1.65;2
3;2017-04-20;11:40:00;33.00;PM;S;1.00;Astan;48.7778;-3.9375;11.820;2;35.335;2;6.61;2;7.890;3;0.230;2;3.00;2;0.15;2;0.30;2;0.95;2;107.100;2;14.060;2;0.500;2;2.05;2
3;2017-05-04;12:30:00;49.00;PM;F;60.00;Astan;48.7778;-3.9375;12.000;2;35.337;2;6.58;2;7.990;3;0.310;2;0.72;2;0.10;2;0.21;2;0.43;2;257.410;2;43.090;2;0.800;2;4.28;2
3;2017-05-04;12:30:00;49.00;PM;S;1.00;Astan;48.7778;-3.9375;12.100;2;35.332;2;6.64;2;8.000;3;0.230;2;0.53;2;0.08;2;0.15;2;0.43;2;204.850;2;32.180;2;0.500;2;4.47;2
3;2017-05-19;11:05:00;41.00;PM;F;60.00;Astan;48.7778;-3.9375;12.700;2;35.288;2;6.30;2;8.050;3;0.530;2;0.28;2;0.04;2;0.10;2;0.75;2;108.000;2;20.330;2;4.100;2;0.75;2
3;2017-05-19;11:05:00;41.00;PM;S;1.00;Astan;48.7778;-3.9375;12.900;2;35.286;2;6.31;2;8.060;3;0.440;2;0.23;2;0.04;2;0.08;2;0.74;2;124.870;2;19.730;2;4.000;2;0.57;2
3;2017-06-02;11:43:00;51.00;PM;F;60.00;Astan;48.7778;-3.9375;13.700;2;35.258;2;6.11;2;7.960;3;0.890;2;1.01;2;0.11;2;0.16;2;1.62;2;79.790;2;10.950;2;0.100;2;0.61;2
3;2017-06-02;11:43:00;51.00;PM;S;1.00;Astan;48.7778;-3.9375;13.860;2;35.254;2;6.13;2;7.970;3;999999;4;1.06;2;0.11;2;0.15;2;1.74;2;80.430;2;10.060;2;0.200;2;0.70;2
3;2017-06-16;09:25:00;55.00;PM;F;60.00;Astan;48.7778;-3.9375;14.420;2;35.271;2;6.09;2;8.000;3;0.300;2;1.00;2;0.14;2;0.13;2;1.76;2;101.090;2;14.930;2;0.400;2;1.31;2
3;2017-06-16;09:25:00;55.00;PM;S;1.00;Astan;48.7778;-3.9375;14.550;2;35.281;2;6.11;2;7.960;3;0.290;2;0.98;2;0.14;2;0.14;2;1.82;2;110.230;2;16.070;2;0.200;2;1.42;2
3;2017-07-03;12:30:00;45.00;PM;F;60.00;Astan;48.7778;-3.9375;15.000;2;35.282;2;5.88;2;7.980;3;0.660;2;1.04;2;0.13;2;0.17;2;1.73;2;105.420;2;13.430;2;2.700;2;0.68;2
3;2017-07-03;12:30:00;45.00;PM;S;1.00;Astan;48.7778;-3.9375;15.200;2;35.272;2;5.89;2;7.970;3;0.560;2;0.94;2;0.12;2;0.15;2;1.72;2;999999;4;999999;4;5.200;2;0.90;2
3;2017-07-18;12:00:00;55.00;PM;F;60.00;Astan;48.7778;-3.9375;15.450;2;35.319;2;6.01;2;7.950;3;0.330;2;0.37;2;0.06;2;0.14;2;0.70;2;217.500;2;43.880;2;0.600;2;1.44;2
3;2017-07-18;12:00:00;55.00;PM;S;1.00;Astan;48.7778;-3.9375;15.750;2;35.315;2;6.09;2;7.940;3;0.290;2;0.24;2;0.04;2;0.11;2;0.70;2;147.490;2;21.160;2;0.300;2;1.61;2
3;2017-08-01;12:00:00;38.00;PM;F;60.00;Astan;48.7778;-3.9375;15.500;2;35.322;2;5.68;2;8.010;3;0.880;2;0.96;2;0.14;2;0.21;2;1.36;2;106.650;2;18.190;2;0.700;2;0.52;2
3;2017-08-01;12:00:00;38.00;PM;S;1.00;Astan;48.7778;-3.9375;15.600;2;35.318;2;5.70;2;7.990;3;0.850;2;0.98;2;0.14;2;0.20;2;1.39;2;86.000;2;10.920;2;3.200;2;0.73;2
3;2017-08-16;11:35:00;52.00;PM;F;60.00;Astan;48.7778;-3.9375;15.750;2;35.336;2;5.61;2;7.980;3;0.320;2;1.84;2;0.27;2;0.23;2;2.12;2;96.190;2;13.420;2;0.600;2;0.68;2
3;2017-08-16;11:35:00;52.00;PM;S;1.00;Astan;48.7778;-3.9375;16.000;2;35.330;2;999999;9;8.040;3;0.220;2;1.67;2;0.25;2;0.22;2;2.16;2;130.000;2;18.000;2;0.400;2;0.91;2
3;2017-08-31;12:25:00;31.00;PM;F;60.00;Astan;48.7778;-3.9375;16.200;2;35.334;2;5.57;2;7.990;3;0.570;2;1.55;2;0.25;2;0.21;2;1.94;2;117.250;2;17.260;2;2.000;2;0.95;2
3;2017-08-31;12:25:00;31.00;PM;S;1.00;Astan;48.7778;-3.9375;16.300;2;35.334;2;5.59;2;8.010;3;0.370;2;1.61;2;0.26;2;0.23;2;2.00;2;95.360;2;11.560;2;0.500;2;0.88;2
3;2017-09-14;11:20:00;49.00;PM;F;60.00;Astan;48.7778;-3.9375;15.600;2;35.352;2;5.68;2;7.980;3;0.540;2;2.43;2;0.43;2;0.29;2;1.90;2;134.460;2;15.770;2;1.200;2;0.56;2
3;2017-09-14;11:20:00;49.00;PM;S;1.00;Astan;48.7778;-3.9375;15.700;2;35.342;2;5.64;2;8.030;3;0.530;2;2.45;2;0.44;2;0.31;2;1.98;2;121.970;2;15.110;2;0.800;2;0.63;2
3;2017-10-02;13:00:00;58.00;PM;F;60.00;Astan;48.7778;-3.9375;15.570;2;35.347;2;5.47;2;7.930;3;0.380;2;3.55;2;0.64;2;0.33;2;2.54;2;88.090;2;8.690;2;1.600;2;0.51;2
3;2017-10-02;13:00:00;58.00;PM;S;1.00;Astan;48.7778;-3.9375;15.650;2;35.347;2;5.48;2;7.920;3;0.420;2;3.58;2;0.65;2;0.32;2;2.47;2;85.010;2;9.670;2;3.300;2;0.52;2
3;2017-10-13;10:55:00;49.00;PM;F;60.00;Astan;48.7778;-3.9375;15.220;2;35.342;2;5.51;2;7.910;3;0.240;2;4.41;2;0.72;2;0.44;2;2.66;2;236.790;2;26.500;2;0.900;2;0.65;2
3;2017-10-13;10:55:00;49.00;PM;S;1.00;Astan;48.7778;-3.9375;15.300;2;35.342;2;5.53;2;7.910;3;0.180;2;4.41;2;0.72;2;0.38;2;2.61;2;103.330;2;11.830;2;0.800;2;0.62;2
3;2017-10-27;09:20:00;38.00;PM;F;60.00;Astan;48.7778;-3.9375;14.500;2;35.307;2;5.56;2;7.910;3;0.130;2;5.14;2;0.65;2;0.44;2;2.80;2;108.080;2;10.970;2;1.000;2;0.39;2
3;2017-10-27;09:20:00;38.00;PM;S;1.00;Astan;48.7778;-3.9375;14.480;2;35.307;2;5.57;2;7.920;3;0.160;2;5.52;2;0.69;2;0.48;2;2.96;2;99.310;2;8.850;2;0.700;2;0.49;2
3;2017-11-13;13:25:00;57.00;PM;F;60.00;Astan;48.7778;-3.9375;13.680;2;35.308;2;5.84;2;7.890;3;0.120;2;5.89;2;0.52;2;0.51;2;3.01;2;143.290;2;14.490;2;1.400;2;0.48;2
3;2017-11-13;13:25:00;57.00;PM;S;1.00;Astan;48.7778;-3.9375;13.680;2;35.309;2;5.85;2;7.910;3;0.200;2;5.56;2;0.49;2;0.57;2;2.87;2;102.940;2;10.000;2;1.000;2;0.44;2
3;2017-11-27;11:10:00;38.00;PM;F;60.00;Astan;48.7778;-3.9375;13.100;2;35.303;2;5.78;2;7.910;3;0.090;2;5.72;2;0.27;2;0.42;2;2.82;2;70.680;2;8.820;2;1.900;2;0.39;2
3;2017-11-27;11:10:00;38.00;PM;S;1.00;Astan;48.7778;-3.9375;13.100;2;35.301;2;5.79;2;7.920;3;0.110;2;6.59;2;0.32;2;0.48;2;3.26;2;60.020;2;5.280;2;2.900;2;0.46;2
3;2017-12-12;13:00:00;52.00;PM;F;60.00;Astan;48.7778;-3.9375;11.900;2;35.264;2;5.92;2;7.940;3;0.070;2;5.97;2;0.17;2;0.47;2;2.93;2;114.280;2;11.470;2;0.800;2;0.43;2
3;2017-12-12;13:00:00;52.00;PM;S;1.00;Astan;48.7778;-3.9375;12.020;2;35.275;2;5.91;2;7.960;3;0.120;2;6.16;2;0.17;2;0.49;2;3.00;2;73.160;2;5.760;2;1.400;2;0.40;2
4;2017-01-06;10:42:00;56.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.800;2;35.346;2;6.05;2;7.910;3;0.170;2;5.90;2;0.17;2;0.35;2;2.60;2;39.200;2;3.500;2;0.200;2;0.30;2
4;2017-01-20;10:15:00;43.00;PM;S;1.00;Estacade;48.7322;-3.98278;9.420;2;35.440;3;6.32;2;7.890;3;0.220;2;6.50;2;0.15;2;0.35;2;3.30;2;70.400;2;7.600;2;0.700;2;0.33;2
4;2017-02-06;12:12:00;53.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.100;2;35.329;2;6.34;2;7.890;3;0.160;2;6.18;2;0.17;2;0.46;2;3.18;2;108.900;2;12.800;2;0.900;2;0.48;2
4;2017-02-20;11:10:00;30.00;PM;S;1.00;Estacade;48.7322;-3.98278;999999;9;35.288;2;6.63;2;7.940;3;0.220;2;4.11;2;0.17;2;0.40;2;2.62;2;92.300;2;14.700;2;0.500;2;0.40;2
4;2017-03-07;12:10:00;48.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.050;2;35.213;2;6.72;2;7.890;3;0.230;2;6.53;2;0.18;2;0.43;2;2.99;2;147.200;2;17.500;2;2.800;2;0.99;2
4;2017-03-22;11:40:00;30.00;PM;S;1.00;Estacade;48.7322;-3.98278;10.550;2;35.168;2;6.67;2;7.960;3;0.220;2;5.32;2;0.17;2;0.35;2;2.43;2;146.900;2;17.600;2;1.800;2;0.60;2
4;2017-04-05;12:00:00;47.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.620;2;35.318;2;6.78;2;7.970;3;0.200;2;3.35;2;0.16;2;0.31;2;1.81;2;172.400;2;23.700;2;2.400;2;0.87;2
4;2017-04-20;10:55:00;33.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.000;2;35.347;2;7.44;2;8.090;3;0.120;2;0.16;2;0.03;2;0.16;2;0.93;2;272.700;2;35.100;2;1.200;2;3.10;2
4;2017-05-04;11:40:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.450;2;35.333;2;7.31;2;8.040;3;0.190;2;0.02;2;0.07;2;0.17;2;1.88;2;308.100;2;38.400;2;1.300;2;3.08;2
4;2017-05-19;10:15:00;41.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.350;2;35.184;2;6.72;2;8.110;3;0.200;2;0.07;2;0.03;2;0.09;2;0.91;2;202.700;2;34.600;2;5.400;2;0.45;2
4;2017-06-02;10:50:00;51.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.650;2;35.240;2;6.71;2;8.020;3;0.330;2;0.52;2;0.08;2;0.15;2;1.84;2;175.800;2;25.500;2;0.600;2;0.88;2
4;2017-06-16;08:40:00;55.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.150;2;35.272;2;6.51;2;8.060;3;0.090;2;0.17;2;0.05;2;0.11;2;1.52;2;151.200;2;21.300;2;1.700;2;1.24;2
4;2017-07-03;11:38:00;45.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.900;2;35.267;2;6.30;2;8.050;3;0.140;2;0.22;2;0.05;2;0.10;2;1.93;2;154.100;2;29.400;2;4.500;2;0.97;2
4;2017-07-18;11:05:00;55.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.350;2;35.340;2;6.31;2;8.030;3;0.120;2;0.04;2;0.02;2;0.12;2;0.74;2;172.200;2;21.800;2;1.000;2;1.16;2
4;2017-08-01;11:20:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.200;2;35.403;2;5.96;2;8.050;3;0.280;2;0.45;2;0.09;2;0.17;2;1.70;2;109.000;2;18.300;2;3.000;2;0.82;2
4;2017-08-16;10:52:00;52.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.620;2;35.355;2;6.33;2;8.040;3;0.150;2;0.39;2;0.09;2;0.15;2;1.82;2;158.600;2;23.100;2;0.600;2;1.00;2
4;2017-08-31;11:40:00;31.00;PM;S;1.00;Estacade;48.7322;-3.98278;16.620;2;35.376;2;6.03;2;8.050;3;0.130;2;0.15;2;0.05;2;0.16;2;1.30;2;150.300;2;26.300;2;0.300;2;1.75;2
4;2017-09-14;10:27:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.500;2;35.454;3;5.68;2;7.960;3;0.490;2;2.63;2;0.41;2;0.30;2;2.11;2;215.400;2;30.200;2;2.300;2;0.66;2
4;2017-10-02;12:10:00;58.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.900;2;35.312;2;5.59;2;7.920;3;0.390;2;2.61;2;0.41;2;0.29;2;2.74;2;193.100;2;26.200;2;1.000;2;0.80;2
4;2017-10-13;10:10:00;49.00;PM;S;1.00;Estacade;48.7322;-3.98278;15.350;2;35.341;2;5.62;2;7.900;3;0.350;2;4.76;2;0.66;2;0.39;2;3.00;2;122.140;2;18.800;2;1.200;2;0.54;2
4;2017-10-27;08:40:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;14.550;2;35.336;2;5.60;2;7.880;3;0.300;2;5.07;2;0.58;2;0.42;2;3.00;2;96.120;2;9.500;2;1.300;2;0.44;2
4;2017-11-13;12:42:00;57.00;PM;S;1.00;Estacade;48.7322;-3.98278;13.250;2;35.341;2;6.10;2;7.880;3;0.400;2;5.61;2;0.44;2;0.47;2;3.01;2;189.220;2;20.560;2;1.600;2;0.40;2
4;2017-11-27;10:10:00;38.00;PM;S;1.00;Estacade;48.7322;-3.98278;12.400;2;35.339;2;5.95;2;7.900;3;0.250;2;6.30;2;0.31;2;0.48;2;3.16;2;83.040;2;8.190;2;4.500;2;0.38;2
4;2017-12-12;12:10:00;52.00;PM;S;1.00;Estacade;48.7322;-3.98278;11.650;2;35.293;2;6.06;2;7.940;3;0.200;2;5.65;2;0.15;2;0.43;2;2.66;2;141.890;2;14.680;2;2.100;2;0.48;2
3;2018-01-11;13:05:00;44.00;PM;F;60.00;Astan;48.7778;-3.9375;10.760;2;35.180;2;6.14;2;7.793;2;0.240;2;7.14;2;0.21;2;0.52;2;2.69;2;217.660;2;27.500;2;3.900;2;0.33;2
3;2018-01-11;13:05:00;44.00;PM;S;1.00;Astan;48.7778;-3.9375;10.780;2;35.186;2;6.14;2;7.795;2;0.180;2;6.06;2;0.17;2;0.47;2;2.34;2;164.190;2;18.210;2;3.900;2;0.33;2
3;2018-01-25;11:00:00;52.00;PM;F;60.00;Astan;48.7778;-3.9375;10.700;2;35.163;2;6.20;2;7.790;2;0.050;2;7.96;2;0.18;2;0.52;2;2.81;2;176.470;2;21.500;2;3.000;2;0.35;2
3;2018-01-25;11:00:00;52.00;PM;S;1.00;Astan;48.7778;-3.9375;10.690;2;35.145;2;6.20;2;7.789;2;0.060;2;8.72;2;0.21;2;0.55;2;3.07;2;150.230;2;16.950;2;2.500;2;0.33;2
3;2018-02-08;11:07:00;41.00;PM;F;60.00;Astan;48.7778;-3.9375;9.920;2;35.115;2;6.31;2;7.786;2;0.130;2;10.02;2;0.15;2;0.54;2;3.54;2;169.550;2;16.480;2;3.100;2;0.44;2
3;2018-02-08;11:07:00;41.00;PM;S;1.00;Astan;48.7778;-3.9375;10.020;2;35.118;2;6.34;2;7.789;2;0.110;2;9.33;2;0.15;2;0.52;2;3.34;2;115.930;2;12.110;2;2.800;2;0.42;2
3;2018-02-23;11:13:00;57.00;PM;F;60.00;Astan;48.7778;-3.9375;9.730;2;35.127;2;6.34;2;7.788;2;0.210;2;9.86;2;0.15;2;0.57;2;3.31;2;66.380;2;7.640;2;1.600;2;999999;4
3;2018-02-23;11:13:00;57.00;PM;S;1.00;Astan;48.7778;-3.9375;9.730;2;35.134;2;6.35;2;7.791;2;0.210;2;10.53;2;0.16;2;0.61;2;3.49;2;140.350;2;21.190;2;2.600;2;0.58;2
3;2018-03-13;16:10:00;43.00;PM;F;60.00;Astan;48.7778;-3.9375;9.260;2;35.124;2;6.39;2;7.803;2;0.210;2;8.43;2;0.15;2;0.52;2;2.56;2;87.250;2;9.120;2;1.600;2;0.85;2
3;2018-03-13;16:10:00;43.00;PM;S;1.00;Astan;48.7778;-3.9375;9.290;2;35.134;2;6.38;2;7.802;2;0.200;2;8.83;2;0.17;2;0.57;2;2.73;2;66.750;2;6.600;2;1.500;2;0.65;2
3;2018-03-26;13:59:00;48.00;PM;F;60.00;Astan;48.7778;-3.9375;9.200;2;35.026;2;6.43;2;7.808;2;0.250;2;9.43;2;0.19;2;0.53;2;2.94;2;75.170;2;9.780;2;1.000;2;0.49;2
3;2018-03-26;13:59:00;48.00;PM;S;1.00;Astan;48.7778;-3.9375;9.220;2;35.011;2;6.46;2;7.809;2;0.220;2;8.23;2;0.16;2;0.44;2;2.56;2;82.020;2;9.380;2;1.700;2;0.73;2
3;2018-04-09;12:34:00;29.00;PM;F;60.00;Astan;48.7778;-3.9375;9.660;2;34.747;2;6.39;2;7.818;2;0.210;2;8.57;2;0.18;2;0.35;2;2.84;2;145.890;3;9.470;2;1.600;2;0.63;2
3;2018-04-09;12:34:00;29.00;PM;S;1.00;Astan;48.7778;-3.9375;9.750;2;34.726;2;6.43;2;7.822;2;0.240;2;9.24;2;0.20;2;0.37;2;3.04;2;107.340;2;10.310;2;1.400;2;0.67;2
